1,Female,Single or never married,18 thru 24,25 thru 34,Sales Worker,More than ten years,Not Married,five,two,Live with Parents/Family,House,White,English
8,Male,Married,55 thru 64,18 thru 24,Unemployed,More than ten years,No,two,one,Own,House,American Indian,Spanish
3,Female,Single or never married,18 thru 24,35 thru 44,Professional/Managerial,Seven to ten years,Not Married,one,None,Rent,Apartment,White,English
2,Female,Married,65 and Over,35 thru 44,Homemaker,More than ten years,No,two,None,Own,House,White,English
3,Female,Divorced or separated,35 thru 44,25 thru 34,Homemaker,More than ten years,Not Married,five,three,Rent,House,White,English
8,Female,Divorced or separated,35 thru 44,35 thru 44,Clerical/Service Worker,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,English
5,Male,Single or never married,25 thru 34,45 thru 54,Professional/Managerial,More than ten years,Not Married,one,None,Rent,House,White,English
8,Male,Married,35 thru 44,45 thru 54,Professional/Managerial,More than ten years,Yes,six,two,Own,House,Asian,Other
5,Female,Single or never married,25 thru 34,35 thru 44,Professional/Managerial,Four to six years,Not Married,two,None,Rent,Apartment,White,English
6,Male,Living together or not married,25 thru 34,35 thru 44,Professional/Managerial,NA,Not Married,NA,None,Rent,House,Hispanic,English
7,Male,Single or never married,18 thru 24,45 thru 54,Professional/Managerial,One to three years,Not Married,one,None,Rent,Apartment,White,English
9,Male,Married,45 thru 54,55 thru 64,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
9,Female,Married,25 thru 34,45 thru 54,Professional/Managerial,NA,Yes,three,one,Own,House,Asian,English
4,Male,Single or never married,18 thru 24,45 thru 54,Sales Worker,One to three years,Not Married,two,None,Rent,Apartment,White,English
4,Female,Living together or not married,25 thru 34,25 thru 34,Unemployed,More than ten years,Not Married,three,None,Own,House,White,English
9,Male,Single or never married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Not Married,one,None,Rent,Apartment,White,English
8,Male,Married,65 and Over,45 thru 54,Professional/Managerial,More than ten years,No,one,None,Own,House,White,English
8,Female,Married,45 thru 54,35 thru 44,Professional/Managerial,More than ten years,Yes,two,None,Rent,House,White,English
8,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,English
9,Female,Married,55 thru 64,25 thru 34,Homemaker,More than ten years,No,two,None,Own,Mobile Home,White,English
9,Male,Single or never married,18 thru 24,25 thru 34,Student or HS or College,Four to six years,Not Married,six,two,Live with Parents/Family,House,Hispanic,Spanish
3,Female,Single or never married,25 thru 34,55 thru 64,Sales Worker,More than ten years,Not Married,four,None,Live with Parents/Family,House,White,English
4,Female,Single or never married,18 thru 24,25 thru 34,Professional/Managerial,One to three years,Not Married,five,None,Own,House,Pacific Islander,English
3,Female,Single or never married,18 thru 24,25 thru 34,Sales Worker,More than ten years,Not Married,one,None,Rent,Apartment,White,English
4,Male,Single or never married,25 thru 34,45 thru 54,Professional/Managerial,Less than one year,Not Married,three,None,Rent,House,White,English
5,Female,Divorced or separated,25 thru 34,55 thru 64,Professional/Managerial,More than ten years,Not Married,three,one,Own,House,Hispanic,English
7,Male,Married,35 thru 44,45 thru 54,Sales Worker,More than ten years,Yes,three,None,Rent,House,White,NA
6,Male,Living together or not married,35 thru 44,35 thru 44,Sales Worker,More than ten years,Not Married,three,None,Own,House,White,English
7,Female,Married,25 thru 34,25 thru 34,Professional/Managerial,More than ten years,Yes,two,None,Rent,Apartment,Black,English
4,Female,Divorced or separated,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Not Married,one,None,Rent,House,Black,English
8,Male,Married,55 thru 64,45 thru 54,Retired,More than ten years,No,two,None,Own,House,White,English
6,Female,Single or never married,18 thru 24,35 thru 44,Professional/Managerial,Seven to ten years,Not Married,one,None,Own,House,White,English
8,Male,Married,35 thru 44,45 thru 54,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
6,Male,Married,65 and Over,45 thru 54,Retired,More than ten years,No,two,None,Own,House,White,English
8,Male,Divorced or separated,25 thru 34,35 thru 44,Professional/Managerial,One to three years,Not Married,one,None,Own,House,White,English
8,Female,Single or never married,35 thru 44,55 thru 64,Professional/Managerial,One to three years,Not Married,one,None,Rent,Condominium,White,English
9,Male,Married,35 thru 44,45 thru 54,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
5,Female,Single or never married,25 thru 34,45 thru 54,Professional/Managerial,More than ten years,Not Married,one,None,Rent,Apartment,Black,English
1,Female,Married,18 thru 24,25 thru 34,Military,More than ten years,Yes,three,one,Rent,Apartment,White,English
1,Female,Widowed,55 thru 64,18 thru 24,Retired,More than ten years,Not Married,two,None,Own,House,White,English
9,Female,Married,55 thru 64,25 thru 34,Homemaker,More than ten years,Yes,two,None,Own,House,White,English
9,Female,Married,45 thru 54,55 thru 64,Professional/Managerial,More than ten years,Yes,four,two,Own,House,White,English
8,Female,Married,45 thru 54,35 thru 44,Clerical/Service Worker,More than ten years,Yes,three,None,Own,House,White,English
2,Female,Widowed,65 and Over,35 thru 44,Homemaker,More than ten years,Not Married,one,None,Rent,Apartment,White,English
5,Male,Single or never married,18 thru 24,25 thru 34,Sales Worker,More than ten years,Not Married,one,None,Rent,Apartment,White,English
5,Female,Married,65 and Over,25 thru 34,Retired,More than ten years,No,two,None,Own,House,White,English
1,Male,Single or never married,18 thru 24,NA,Factory Worker/Laborer/Driver,More than ten years,Not Married,three,None,Rent,Condominium,Black,English
5,Female,Widowed,65 and Over,55 thru 64,Retired,More than ten years,Not Married,two,None,Own,House,White,English
4,Male,Single or never married,18 thru 24,45 thru 54,Professional/Managerial,Less than one year,Not Married,one,None,Rent,House,White,English
2,Female,Widowed,65 and Over,35 thru 44,Retired,More than ten years,Not Married,one,None,Own,House,Black,English
6,Female,Married,18 thru 24,35 thru 44,Student or HS or College,Seven to ten years,No,three,one,Rent,Apartment,White,English
5,Male,Single or never married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Not Married,three,None,Live with Parents/Family,House,White,NA
8,Male,Living together or not married,35 thru 44,45 thru 54,Professional/Managerial,One to three years,Not Married,two,None,Rent,Apartment,White,English
6,Female,Married,65 and Over,18 thru 24,Retired,More than ten years,No,two,None,Own,Condominium,White,English
1,Female,Widowed,65 and Over,25 thru 34,Retired,More than ten years,Not Married,two,None,Rent,Apartment,White,English
3,Female,Single or never married,25 thru 34,35 thru 44,Professional/Managerial,NA,Not Married,two,None,Own,Mobile Home,White,English
2,Male,Single or never married,35 thru 44,35 thru 44,Factory Worker/Laborer/Driver,More than ten years,Not Married,one,None,Rent,Apartment,White,English
5,Female,Married,65 and Over,25 thru 34,Homemaker,More than ten years,No,two,None,Own,NA,White,English
7,Female,Married,45 thru 54,35 thru 44,Homemaker,More than ten years,No,three,None,Own,House,White,English
1,Male,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,three,None,Live with Parents/Family,Apartment,White,English
9,Female,Married,35 thru 44,35 thru 44,Homemaker,Seven to ten years,No,three,one,Own,House,White,English
9,Female,Married,55 thru 64,45 thru 54,Homemaker,More than ten years,No,four,None,Own,House,White,English
1,Female,Single or never married,25 thru 34,45 thru 54,Professional/Managerial,Four to six years,Not Married,one,None,Own,House,White,English
1,Male,Divorced or separated,45 thru 54,45 thru 54,Sales Worker,One to three years,Not Married,one,None,Rent,Other,White,English
2,Female,Single or never married,18 thru 24,25 thru 34,Professional/Managerial,More than ten years,Not Married,two,None,Live with Parents/Family,House,White,English
7,Female,Married,55 thru 64,45 thru 54,Professional/Managerial,More than ten years,No,two,None,Rent,Apartment,White,English
4,Female,Single or never married,25 thru 34,35 thru 44,Professional/Managerial,Seven to ten years,Not Married,two,None,Rent,Apartment,White,English
8,Male,Married,35 thru 44,35 thru 44,Factory Worker/Laborer/Driver,More than ten years,Yes,two,None,Own,House,White,English
7,Male,Single or never married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Not Married,one,None,Live with Parents/Family,House,White,English
7,Male,Divorced or separated,45 thru 54,55 thru 64,Professional/Managerial,More than ten years,Not Married,one,None,Rent,Apartment,White,English
8,Male,Married,45 thru 54,55 thru 64,Professional/Managerial,Seven to ten years,No,three,one,Rent,House,White,English
8,Female,Married,45 thru 54,35 thru 44,Homemaker,Seven to ten years,No,three,one,Rent,Apartment,White,English
1,Male,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,three,None,Live with Parents/Family,House,White,English
4,Female,Single or never married,25 thru 34,55 thru 64,Professional/Managerial,More than ten years,Not Married,two,None,Own,House,White,English
8,Female,Widowed,55 thru 64,35 thru 44,Professional/Managerial,Seven to ten years,Not Married,one,None,Own,NA,White,English
8,Male,Married,65 and Over,35 thru 44,Retired,More than ten years,No,two,None,Own,House,White,English
2,Male,Single or never married,18 thru 24,45 thru 54,Student or HS or College,More than ten years,Not Married,one,None,Rent,House,White,English
9,Female,Married,45 thru 54,45 thru 54,Sales Worker,More than ten years,Yes,two,None,Own,House,White,English
3,Male,Single or never married,35 thru 44,35 thru 44,Professional/Managerial,More than ten years,Not Married,one,None,Rent,House,White,English
4,Male,Single or never married,25 thru 34,35 thru 44,Factory Worker/Laborer/Driver,Seven to ten years,Not Married,two,None,Rent,Apartment,Hispanic,English
9,Female,Married,35 thru 44,55 thru 64,Homemaker,More than ten years,No,four,None,Rent,House,White,English
6,Male,Married,65 and Over,35 thru 44,Retired,More than ten years,No,two,None,Own,House,White,English
5,Female,Single or never married,25 thru 34,55 thru 64,Professional/Managerial,Four to six years,Not Married,one,None,Rent,Apartment,White,English
6,Female,Married,45 thru 54,45 thru 54,Professional/Managerial,More than ten years,Yes,two,two,Own,House,White,English
6,Male,Single or never married,25 thru 34,45 thru 54,Professional/Managerial,More than ten years,Not Married,three,None,Rent,House,White,English
6,Female,Married,45 thru 54,35 thru 44,Homemaker,More than ten years,No,two,None,Own,House,White,English
9,Female,Married,35 thru 44,35 thru 44,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
8,Male,Divorced or separated,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Not Married,one,None,Own,House,White,English
8,Male,Divorced or separated,25 thru 34,35 thru 44,Professional/Managerial,One to three years,Not Married,one,None,Rent,Apartment,White,English
8,Female,Married,25 thru 34,35 thru 44,Professional/Managerial,Four to six years,Yes,two,None,Rent,Apartment,White,English
5,Female,Single or never married,25 thru 34,35 thru 44,Professional/Managerial,NA,Not Married,one,None,Rent,Apartment,White,English
8,Female,Married,45 thru 54,55 thru 64,Clerical/Service Worker,Seven to ten years,Yes,two,None,Own,Condominium,White,English
6,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,four,None,Live with Parents/Family,House,White,Other
7,Female,Living together or not married,25 thru 34,55 thru 64,Clerical/Service Worker,Seven to ten years,Yes,two,None,Rent,Apartment,White,English
7,Female,Married,25 thru 34,35 thru 44,Homemaker,More than ten years,No,four,two,Own,House,White,English
7,Female,Married,55 thru 64,45 thru 54,Clerical/Service Worker,More than ten years,Yes,two,None,Own,House,White,English
9,Female,Divorced or separated,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Not Married,four,one,Own,House,Black,English
9,Female,Married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Yes,six,None,Own,House,Pacific Islander,English
6,Male,Single or never married,35 thru 44,45 thru 54,Professional/Managerial,More than ten years,Not Married,two,None,Rent,Apartment,White,English
6,Female,Married,18 thru 24,25 thru 34,Clerical/Service Worker,More than ten years,Yes,two,None,Rent,Apartment,White,English
7,Male,Living together or not married,45 thru 54,35 thru 44,Professional/Managerial,More than ten years,Not Married,two,None,Rent,House,White,English
5,Female,Widowed,45 thru 54,35 thru 44,Professional/Managerial,Seven to ten years,Not Married,one,None,Rent,Other,White,English
4,Male,Single or never married,35 thru 44,35 thru 44,Clerical/Service Worker,More than ten years,Not Married,one,None,Rent,Apartment,White,English
6,Male,Married,25 thru 34,45 thru 54,Professional/Managerial,One to three years,Yes,two,None,Rent,Apartment,White,English
6,Male,Married,25 thru 34,35 thru 44,Factory Worker/Laborer/Driver,Less than one year,Yes,three,one,Rent,Apartment,White,English
9,Male,Married,35 thru 44,45 thru 54,Professional/Managerial,Four to six years,Yes,six,five,Own,House,White,English
4,Female,Married,25 thru 34,45 thru 54,Professional/Managerial,Seven to ten years,Yes,two,None,Rent,Apartment,White,English
9,Male,Married,45 thru 54,45 thru 54,Professional/Managerial,More than ten years,Yes,four,one,Own,House,White,English
9,Male,Widowed,65 and Over,55 thru 64,Retired,More than ten years,Not Married,one,None,Own,Condominium,White,NA
9,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,One to three years,Not Married,four,None,Live with Parents/Family,House,Hispanic,English
6,Female,Married,55 thru 64,18 thru 24,Factory Worker/Laborer/Driver,More than ten years,Yes,two,None,Own,House,White,English
7,Female,Married,25 thru 34,35 thru 44,Sales Worker,More than ten years,Yes,three,one,Rent,House,White,English
6,Male,Single or never married,18 thru 24,45 thru 54,Professional/Managerial,One to three years,Not Married,five,None,Rent,House,White,English
1,Male,Single or never married,18 thru 24,25 thru 34,Factory Worker/Laborer/Driver,Less than one year,Not Married,one,None,NA,Other,Hispanic,English
8,Female,Married,55 thru 64,45 thru 54,Professional/Managerial,More than ten years,No,two,None,Own,House,Asian,Other
9,Female,Living together or not married,25 thru 34,45 thru 54,Professional/Managerial,More than ten years,Not Married,two,None,Own,House,White,English
6,Male,Married,55 thru 64,25 thru 34,Factory Worker/Laborer/Driver,More than ten years,Yes,two,None,Own,House,White,Other
6,Female,Living together or not married,45 thru 54,NA,Professional/Managerial,More than ten years,Yes,two,two,Own,House,White,English
4,Male,Married,65 and Over,55 thru 64,Retired,More than ten years,No,two,None,Own,Condominium,White,English
4,Female,Married,65 and Over,55 thru 64,Retired,More than ten years,No,two,None,Own,Condominium,White,English
2,Female,Divorced or separated,55 thru 64,25 thru 34,Retired,More than ten years,Not Married,one,None,Own,Condominium,White,English
7,Female,Married,25 thru 34,35 thru 44,Clerical/Service Worker,More than ten years,Yes,three,one,Rent,House,White,English
8,Male,Married,25 thru 34,35 thru 44,Factory Worker/Laborer/Driver,More than ten years,Yes,two,None,Rent,Apartment,White,English
1,Female,Divorced or separated,35 thru 44,25 thru 34,Unemployed,More than ten years,Not Married,five,two,Live with Parents/Family,House,White,English
8,Female,Married,45 thru 54,25 thru 34,Clerical/Service Worker,More than ten years,Yes,five,None,Own,House,White,English
1,Female,Single or never married,18 thru 24,35 thru 44,Clerical/Service Worker,More than ten years,Not Married,four,None,Live with Parents/Family,House,White,English
7,Male,Divorced or separated,55 thru 64,35 thru 44,Retired,Seven to ten years,Not Married,one,None,Own,Condominium,White,English
4,Female,Single or never married,25 thru 34,35 thru 44,Clerical/Service Worker,Four to six years,Not Married,one,None,Rent,Apartment,White,English
8,Male,Married,55 thru 64,35 thru 44,Retired,More than ten years,No,three,None,Own,House,White,English
4,Female,Single or never married,65 and Over,55 thru 64,Professional/Managerial,More than ten years,Not Married,NA,None,NA,NA,White,English
1,Female,Single or never married,45 thru 54,55 thru 64,Clerical/Service Worker,NA,Not Married,one,None,Rent,Apartment,White,English
5,Male,Single or never married,25 thru 34,55 thru 64,Professional/Managerial,More than ten years,Not Married,one,None,Live with Parents/Family,House,White,English
1,Male,Widowed,35 thru 44,35 thru 44,Student or HS or College,More than ten years,Not Married,three,None,Live with Parents/Family,House,White,English
8,Male,Married,35 thru 44,35 thru 44,Professional/Managerial,NA,Yes,four,two,Own,House,Hispanic,English
4,Male,Married,65 and Over,35 thru 44,Retired,More than ten years,Yes,two,None,Own,House,White,English
8,Female,Married,25 thru 34,45 thru 54,Professional/Managerial,More than ten years,Yes,two,None,Own,Condominium,White,English
1,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,Seven to ten years,Not Married,six,one,Own,House,Other,Other
2,Female,Divorced or separated,55 thru 64,25 thru 34,Retired,More than ten years,Not Married,two,None,Live with Parents/Family,House,White,English
6,Male,Divorced or separated,25 thru 34,35 thru 44,Factory Worker/Laborer/Driver,More than ten years,Not Married,one,None,Rent,Apartment,Black,English
8,Male,Married,35 thru 44,35 thru 44,Professional/Managerial,More than ten years,Yes,five,three,Own,House,Hispanic,Spanish
3,Female,Divorced or separated,25 thru 34,25 thru 34,Sales Worker,More than ten years,Not Married,three,two,Rent,House,White,English
5,Female,Divorced or separated,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Not Married,six,four,Rent,House,White,English
8,Female,Married,55 thru 64,25 thru 34,Clerical/Service Worker,Seven to ten years,Yes,two,None,Own,Mobile Home,White,English
6,Female,Married,25 thru 34,45 thru 54,Professional/Managerial,One to three years,Yes,two,None,Rent,Condominium,White,English
9,Female,Married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Yes,three,one,Own,House,White,English
9,Male,Married,45 thru 54,45 thru 54,Professional/Managerial,One to three years,No,two,None,Own,NA,White,English
1,Male,Married,18 thru 24,18 thru 24,Unemployed,NA,No,four,None,Rent,Apartment,White,English
5,Female,Single or never married,45 thru 54,25 thru 34,Clerical/Service Worker,NA,Not Married,one,None,Rent,Apartment,Black,English
9,Female,Married,35 thru 44,35 thru 44,Clerical/Service Worker,More than ten years,Yes,five,two,Own,House,White,English
4,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,four,None,Live with Parents/Family,House,White,NA
7,Female,Single or never married,25 thru 34,35 thru 44,Professional/Managerial,One to three years,Not Married,one,None,Rent,House,White,English
1,Female,Single or never married,25 thru 34,45 thru 54,Unemployed,More than ten years,Not Married,four,None,Rent,Apartment,Black,English
8,Female,Married,45 thru 54,45 thru 54,Sales Worker,More than ten years,Yes,four,None,Own,House,Black,English
3,Male,Married,65 and Over,45 thru 54,Clerical/Service Worker,Four to six years,Yes,four,None,Own,Condominium,Asian,Spanish
7,Male,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,NA,None,Own,House,White,English
8,Male,Married,35 thru 44,35 thru 44,Factory Worker/Laborer/Driver,Four to six years,Yes,two,None,Rent,Apartment,White,English
7,Female,NA,55 thru 64,35 thru 44,Homemaker,More than ten years,No,three,None,Rent,Apartment,White,English
1,Female,Single or never married,18 thru 24,25 thru 34,Factory Worker/Laborer/Driver,One to three years,Not Married,two,None,Rent,Apartment,Black,English
3,Female,Single or never married,18 thru 24,35 thru 44,Professional/Managerial,NA,Not Married,NA,None,Rent,House,Asian,English
7,Female,Married,35 thru 44,35 thru 44,Professional/Managerial,More than ten years,Yes,four,two,Own,House,White,English
3,Female,Divorced or separated,35 thru 44,35 thru 44,Clerical/Service Worker,More than ten years,Not Married,three,two,Own,House,White,English
4,Female,Married,65 and Over,35 thru 44,Retired,More than ten years,No,two,None,Rent,Apartment,Hispanic,English
7,Male,Married,35 thru 44,35 thru 44,Factory Worker/Laborer/Driver,More than ten years,Yes,four,two,Own,House,White,English
8,Female,Married,35 thru 44,25 thru 34,Clerical/Service Worker,More than ten years,Yes,three,one,Own,House,White,English
4,Male,Widowed,65 and Over,25 thru 34,Retired,More than ten years,Not Married,NA,None,Rent,Apartment,White,English
4,Female,Married,65 and Over,35 thru 44,Retired,More than ten years,No,two,None,Own,House,White,English
4,Female,Divorced or separated,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Not Married,two,one,Rent,Other,Asian,English
7,Female,Married,45 thru 54,35 thru 44,Retired,More than ten years,No,two,None,Own,House,White,English
7,Male,Married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Yes,two,None,Rent,Apartment,White,English
9,Female,Married,25 thru 34,55 thru 64,Professional/Managerial,One to three years,Yes,two,None,Own,House,White,English
9,Female,Married,65 and Over,45 thru 54,Homemaker,More than ten years,No,three,None,Own,House,White,English
6,Male,Divorced or separated,35 thru 44,35 thru 44,Factory Worker/Laborer/Driver,More than ten years,Not Married,NA,None,Rent,Apartment,White,English
1,Female,Divorced or separated,55 thru 64,45 thru 54,Professional/Managerial,More than ten years,Not Married,one,None,Rent,Apartment,White,English
9,Female,Married,25 thru 34,45 thru 54,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
1,Male,Single or never married,55 thru 64,55 thru 64,Factory Worker/Laborer/Driver,More than ten years,Not Married,NA,None,Rent,Apartment,White,English
7,Male,Married,45 thru 54,35 thru 44,Professional/Managerial,More than ten years,No,two,None,Own,House,White,English
6,Male,Married,65 and Over,35 thru 44,Professional/Managerial,More than ten years,Yes,two,None,Own,House,White,English
9,Male,Single or never married,55 thru 64,45 thru 54,Retired,More than ten years,Not Married,one,None,Own,House,White,NA
8,Male,Married,35 thru 44,35 thru 44,Professional/Managerial,Seven to ten years,No,five,two,Own,House,White,English
9,Male,Married,35 thru 44,45 thru 54,Factory Worker/Laborer/Driver,Four to six years,No,four,two,Own,House,White,English
6,Male,Married,65 and Over,55 thru 64,Retired,More than ten years,No,two,None,Own,House,White,English
8,Female,Living together or not married,18 thru 24,35 thru 44,Professional/Managerial,More than ten years,Not Married,four,None,Own,Other,White,English
6,Male,Single or never married,35 thru 44,45 thru 54,Professional/Managerial,One to three years,Not Married,one,None,Own,Condominium,White,English
7,Female,Single or never married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Not Married,two,None,Own,House,White,English
6,Female,Married,65 and Over,55 thru 64,Professional/Managerial,More than ten years,No,two,None,Own,Condominium,White,English
1,Male,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,two,None,Rent,Other,White,English
4,Female,Married,25 thru 34,35 thru 44,NA,More than ten years,Yes,four,two,Rent,House,White,English
9,Male,Married,55 thru 64,55 thru 64,Professional/Managerial,Four to six years,No,two,None,Own,Condominium,White,English
9,Male,Divorced or separated,45 thru 54,55 thru 64,Professional/Managerial,Seven to ten years,Not Married,one,None,Own,House,White,English
8,Female,Single or never married,18 thru 24,25 thru 34,Student or HS or College,More than ten years,Not Married,four,None,Live with Parents/Family,House,Asian,English
6,Male,Married,25 thru 34,45 thru 54,Professional/Managerial,NA,Yes,six,None,Live with Parents/Family,House,Black,English
4,Female,Single or never married,18 thru 24,25 thru 34,Professional/Managerial,More than ten years,Not Married,three,None,Live with Parents/Family,House,White,English
5,Male,Single or never married,25 thru 34,35 thru 44,Student or HS or College,More than ten years,Not Married,two,None,Rent,House,Hispanic,English
8,Female,Widowed,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Not Married,three,two,Own,House,White,English
6,Male,Single or never married,35 thru 44,35 thru 44,Professional/Managerial,One to three years,Not Married,one,None,Rent,Apartment,White,English
9,Female,Married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Yes,four,two,Own,House,White,English
1,Female,Living together or not married,18 thru 24,35 thru 44,Sales Worker,More than ten years,Not Married,three,None,Rent,Apartment,White,English
8,Male,Single or never married,18 thru 24,35 thru 44,Professional/Managerial,More than ten years,Not Married,three,None,Rent,Apartment,White,English
9,Male,Married,45 thru 54,45 thru 54,Professional/Managerial,More than ten years,Yes,four,None,Own,House,White,English
4,Male,Single or never married,35 thru 44,35 thru 44,Professional/Managerial,More than ten years,Not Married,one,None,Rent,Apartment,White,English
8,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,four,one,Live with Parents/Family,House,White,Other
4,Male,Single or never married,25 thru 34,45 thru 54,Factory Worker/Laborer/Driver,Four to six years,Not Married,one,None,Rent,Apartment,White,English
3,Female,Living together or not married,25 thru 34,25 thru 34,Clerical/Service Worker,NA,Not Married,two,None,Rent,Apartment,White,NA
7,Male,Married,65 and Over,25 thru 34,Retired,More than ten years,No,two,None,Own,House,White,NA
6,Female,Divorced or separated,45 thru 54,35 thru 44,Clerical/Service Worker,More than ten years,Not Married,one,None,Own,House,White,English
9,Female,Married,25 thru 34,55 thru 64,Professional/Managerial,More than ten years,Yes,three,one,Own,House,White,English
8,Female,Married,35 thru 44,45 thru 54,Homemaker,More than ten years,No,three,one,Rent,Apartment,White,English
8,Female,Divorced or separated,45 thru 54,55 thru 64,Professional/Managerial,More than ten years,Not Married,one,None,Own,House,White,English
9,Male,Married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Yes,three,one,Own,House,White,English
7,Female,Married,18 thru 24,35 thru 44,Professional/Managerial,More than ten years,Yes,three,one,Own,House,Black,English
3,Female,Single or never married,18 thru 24,35 thru 44,Clerical/Service Worker,Four to six years,Not Married,two,None,Rent,House,Black,English
1,Female,NA,14 thru 17,18 thru 24,Student or HS or College,More than ten years,Not Married,three,one,Live with Parents/Family,Apartment,Hispanic,Spanish
3,Female,Single or never married,35 thru 44,25 thru 34,Factory Worker/Laborer/Driver,More than ten years,Not Married,three,one,Rent,Apartment,Hispanic,Spanish
9,Male,Single or never married,25 thru 34,55 thru 64,Professional/Managerial,Four to six years,Not Married,nine or more,two,Rent,Condominium,White,Other
8,Female,Married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,Yes,three,one,Rent,House,White,English
4,Female,Married,65 and Over,45 thru 54,Professional/Managerial,More than ten years,No,four,None,Own,House,White,English
1,Male,Single or never married,25 thru 34,25 thru 34,Sales Worker,One to three years,Not Married,one,None,Rent,Apartment,Hispanic,Spanish
8,Female,Married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Yes,three,one,Rent,NA,White,English
7,Male,Married,55 thru 64,35 thru 44,Retired,Four to six years,Yes,four,two,Rent,Apartment,Pacific Islander,English
8,Male,Married,45 thru 54,35 thru 44,Professional/Managerial,More than ten years,Yes,four,two,Own,House,Black,English
9,Male,Single or never married,18 thru 24,18 thru 24,Unemployed,More than ten years,Not Married,nine or more,five,Rent,Other,White,English
3,Male,Living together or not married,25 thru 34,25 thru 34,Unemployed,More than ten years,No,five,None,Rent,Apartment,Black,English
4,Male,Single or never married,25 thru 34,18 thru 24,Factory Worker/Laborer/Driver,More than ten years,Not Married,three,two,Rent,House,Black,English
7,Female,Living together or not married,35 thru 44,35 thru 44,Professional/Managerial,NA,Yes,three,one,Rent,Other,Black,English
6,Female,Married,25 thru 34,35 thru 44,Homemaker,More than ten years,No,four,two,Rent,House,White,English
6,Male,NA,25 thru 34,45 thru 54,Professional/Managerial,More than ten years,Not Married,three,None,Rent,Apartment,White,English
3,Male,Single or never married,18 thru 24,25 thru 34,Student or HS or College,More than ten years,Not Married,three,one,Live with Parents/Family,Apartment,White,Other
5,Female,Married,25 thru 34,55 thru 64,Student or HS or College,Four to six years,Yes,two,None,Rent,House,White,English
5,Female,Single or never married,18 thru 24,45 thru 54,Professional/Managerial,One to three years,Not Married,three,None,Rent,House,White,English
1,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,More than ten years,Not Married,four,None,Rent,Other,White,English
2,Male,Single or never married,18 thru 24,25 thru 34,Sales Worker,One to three years,Not Married,five,None,Rent,House,White,English
1,Female,Single or never married,18 thru 24,35 thru 44,Student or HS or College,One to three years,Not Married,two,None,Rent,Apartment,Hispanic,English
9,Female,Married,35 thru 44,55 thru 64,Professional/Managerial,More than ten years,No,three,one,Own,House,White,English
8,Female,Married,35 thru 44,55 thru 64,Homemaker,More than ten years,No,three,one,Rent,Apartment,White,English
8,Female,Married,35 thru 44,45 thru 54,Professional/Managerial,More than ten years,No,four,two,Own,House,White,English
1,Male,Married,65 and Over,25 thru 34,Retired,More than ten years,No,two,None,Rent,Apartment,White,English
2,Female,Widowed,35 thru 44,35 thru 44,Unemployed,More than ten years,Not Married,three,two,Rent,Apartment,Black,English
3,Female,Living together or not married,25 thru 34,25 thru 34,Homemaker,One to three years,Not Married,three,one,Rent,Apartment,White,English
7,Female,Married,25 thru 34,55 thru 64,Homemaker,Four to six years,No,three,one,Rent,Other,White,English
5,Female,Living together or not married,25 thru 34,35 thru 44,Professional/Managerial,More than ten years,Yes,three,one,Rent,Apartment,Other,English
