t,d1,d2,x
1,4,1,52.69882558883675
1,3,1,48.74114160083337
1,0,2,45.01577400784079
1,4,2,51.21376779976224
1,4,3,41.646434881405575
1,2,1,52.12833402205452
1,1,1,52.10076278355071
1,1,1,58.32205590397386
1,0,2,49.181362977400156
1,1,4,44.951867387570324
1,4,1,46.24930231754656
1,0,4,51.94467787261482
1,1,4,48.35993944434385
1,0,2,50.34177762322354
1,4,2,48.85322933562014
1,4,3,50.02984959278564
1,3,1,43.58261435031183
1,1,4,42.64009327994595
1,1,2,55.17606749660369
1,2,2,49.25450852214158
1,1,4,51.26678028719852
1,0,1,44.12543338063962
1,0,3,52.51435777971246
1,4,2,48.66681587703444
1,0,0,288.9187361517165
1,2,3,52.695005469634545
1,4,3,50.57189658954882
1,4,1,50.18472375175529
1,4,2,39.44952050773695
1,1,2,49.482079409940276
1,0,2,50.86738287723083
1,1,1,47.39686851954498
1,3,1,42.30571042667591
1,4,2,51.47210988448445
1,3,2,47.22870093412007
1,1,2,51.98046708974914
1,0,3,47.169540605689136
1,4,4,47.10928725529581
1,3,4,47.66771781727158
1,3,1,50.402073554001404
1,4,1,52.19521844446627
1,2,4,49.69198544518171
1,4,2,53.50153322486121
1,3,2,53.239180184413385
1,1,3,48.93736521080827
1,1,0,54.670940780150275
1,3,3,45.1079475163214
1,1,3,52.09010473294149
1,1,2,46.54282379281576
1,2,3,53.959807406792045
1,3,1,44.227257675718676
1,0,0,269.10321201372506
1,2,3,54.082281744005066
1,3,1,39.27470285121905
1,1,1,46.42935866140177
1,1,1,49.36331311621256
1,0,3,54.53158650785302
1,1,0,53.64643224114681
1,0,2,42.77734998153582
1,1,1,47.394109931941415
1,4,0,53.54375513384385
1,4,0,59.06559923839051
1,1,4,43.97925541702299
1,0,2,57.470361996638765
1,0,0,312.0747523131019
1,2,2,58.58379122395701
1,4,0,41.20819296862283
1,2,0,51.55432457608394
1,0,3,42.144417940933074
1,1,2,46.549288008391365
1,4,3,44.920509268123446
1,3,2,52.20086437511305
1,1,1,58.496021124496394
1,0,3,58.5932477218048
1,4,4,52.841584310709464
1,0,0,285.6750003823581
1,0,4,50.370461122838364
1,3,2,48.28877315430174
1,0,1,47.516464892212205
1,0,4,53.527371516152535
1,0,1,56.60573985138459
1,3,4,51.36219450263933
1,2,3,53.204395570891464
1,0,0,275.5738811953133
1,0,4,48.42335372288538
1,1,2,43.1253964132542
1,4,3,53.395745295140614
1,4,4,46.02961556076844
1,4,3,44.95237244662605
1,4,1,43.03764949925048
1,4,1,48.98677428599657
1,1,4,50.338765892626874
1,3,1,49.24550825381336
1,4,2,52.707091609079605
1,1,3,53.57216927348713
1,1,4,46.6470341119197
1,0,4,43.35070551296845
1,4,4,43.293585496977606
1,1,3,47.18277228385612
1,1,3,48.54166850349851
1,1,3,53.86471903633074
1,1,2,57.57123644953713
1,2,1,49.860974814908545
1,1,2,47.49076974969143
1,3,0,53.088539250785885
1,3,2,50.2122520539263
1,4,1,51.38295185054879
1,4,3,53.201775836804515
1,4,1,47.487296249715456
1,1,2,52.961767196247926
1,4,3,53.23930988832538
1,4,3,42.277806824832126
1,3,0,43.71012604483979
1,4,0,56.40462901133094
1,0,4,53.17692042122806
1,1,3,52.06587147282542
1,1,2,51.579371263042596
1,1,4,55.90058123031096
1,0,4,47.717914575609576
1,2,1,52.0457614096192
1,2,4,42.6005109104486
1,3,1,56.36469986147799
1,2,0,45.997624491397225
1,0,3,47.78393026565994
1,3,0,51.84342223682764
1,1,1,53.753713433741964
1,4,3,54.71345440186866
1,1,3,58.24637134117991
1,4,3,42.27247253135588
1,4,4,43.82988262399141
1,1,0,45.495016772816754
1,0,0,344.68215387901546
1,1,0,49.69225767845293
1,0,4,59.32049267687573
1,2,4,48.25343193998526
1,2,4,51.08694439647358
1,1,3,37.81263510418622
1,0,0,320.54445849199163
1,1,3,48.74480287783635
1,0,3,46.43021837879588
1,0,1,54.454634968780795
1,1,1,56.683369840150654
1,0,0,279.95207508101225
1,0,3,62.56519833404988
1,3,1,50.49040656028653
1,3,2,45.75679505762068
1,4,4,52.49931369861127
1,0,2,47.952691144323346
1,4,0,52.72929833488838
1,2,2,47.56891889819408
1,0,3,39.77249858884424
1,2,0,55.19659752552146
1,3,1,50.58424654840807
1,2,1,41.41705810585877
1,2,0,44.46456122090161
1,1,4,51.25918828557247
1,0,2,43.77565647020203
1,0,1,52.79491308217537
1,4,1,58.885333658342674
1,2,4,42.02033417828986
1,3,2,57.70371398574005
1,3,2,47.05134693905428
1,2,0,40.92876553907725
1,1,0,50.84909829461805
1,2,1,49.35244817226839
1,2,1,52.638772827950994
1,3,3,51.22306425803699
1,2,0,48.38246151536659
1,4,0,56.280929493993476
1,3,3,53.77519854282202
1,3,4,50.75694090832528
1,1,4,47.89258067781306
1,2,3,54.07418188058625
1,3,2,57.15086447179504
1,2,0,50.6504482714932
1,0,2,52.301943918011276
1,1,2,45.650304618589054
1,3,4,49.88134434315349
1,4,1,44.38082049666092
1,1,2,50.68866769534788
1,2,1,51.22089683121858
1,1,4,41.35457296890229
1,0,0,315.46934434282656
1,1,3,56.5019910670068
1,3,1,47.159992393959705
1,0,0,297.4912820807777
1,2,1,53.72125619932643
1,0,4,48.71548857655331
1,4,0,45.0747400602896
1,1,0,51.18167933724478
1,2,0,51.67712205694336
1,3,3,39.915647258324015
1,4,2,53.27085981271497
1,1,0,50.50477154973014
1,3,0,50.39874004765059
1,4,1,58.11024970002252
1,1,4,55.639429099663644
1,3,3,57.821700165757534
1,2,2,58.663242667868786
1,1,0,50.48619409069192
1,3,3,49.65873104890931
1,4,0,52.728641537487924
1,2,3,40.473233298429264
1,4,0,58.817650070243836
1,2,2,42.242490784400914
1,3,1,43.89809597816828
1,1,3,49.09932617820374
1,3,0,36.53261170906046
1,4,1,50.85767273416952
1,0,2,53.0147439124064
1,3,1,50.286519147603336
1,2,2,61.78671331217436
1,4,1,48.958331719622905
1,3,1,47.7417336796085
1,4,3,48.79146241921095
1,2,2,52.331621744474916
1,2,1,46.83680499387607
1,2,0,50.6043876289573
1,1,4,51.07469369464475
1,3,1,56.71963185077206
1,1,4,56.375750385288754
1,2,2,47.74734181877142
1,0,2,47.1218038156998
1,3,0,57.03171902108514
1,3,3,42.560989580021705
1,4,3,47.48093680859772
1,1,3,54.9201177504428
1,0,3,44.57784224441948
1,1,3,48.60791364967913
1,1,3,52.20775563154648
1,2,3,49.418574891735375
1,3,2,50.87891075762995
1,1,0,53.70571275762438
1,0,2,48.16559052941873
1,3,1,46.39712776483898
1,3,1,47.487990561985676
1,1,3,51.031128381172934
1,1,3,53.620890843655935
1,0,2,57.95138799635869
1,0,3,50.46638690058291
1,3,3,46.55476394875446
1,4,3,40.00493116761064
1,3,2,47.868887570949866
1,4,1,44.13091392015536
1,0,1,55.65026432644338
1,2,1,52.09080923732835
1,1,4,38.43448055060897
1,1,4,52.961402752789496
1,1,0,48.49930934854811
1,4,1,58.54891586152964
1,4,4,44.20216333424068
1,3,1,39.35333255706637
1,0,3,48.34640351967883
1,2,3,56.30119746804883
1,4,2,46.44509176939045
1,3,0,58.80390812065715
1,3,4,46.73593954112943
1,0,0,295.21251731190733
1,3,3,45.25870698986361
1,2,0,45.82638462740882
1,0,2,46.7297142139454
1,1,3,48.44209122769197
1,2,3,41.92940378152726
1,1,2,44.634454831508336
1,2,4,50.21336653899086
1,1,1,44.500525980027845
1,3,1,55.244861112715896
1,4,0,57.04018841225878
1,4,2,48.06443408453326
1,2,3,51.426312320515386
1,1,1,56.770299916155025
1,2,0,52.50015465815157
1,3,2,49.90313291610377
1,4,4,55.814752174848195
1,1,0,58.853533065317514
1,1,1,46.11314955081396
1,3,3,54.08057776022706
1,4,3,46.962850196898046
1,1,0,59.67425020620923
1,4,4,46.340954354964914
1,0,1,54.823338812214224
1,2,2,52.4561758964548
1,3,0,52.50263874903712
1,1,4,49.05659411437569
1,0,0,272.14718278856515
1,1,3,46.94208205551304
1,0,2,42.98972708155874
1,0,3,48.737675708136656
1,4,4,50.00422465519172
1,3,2,48.073769200012855
1,1,2,51.29595569313564
1,2,4,48.658649264976646
1,3,0,42.13845422189473
1,2,3,51.66022552530036
1,1,0,66.00344005001503
1,1,2,53.07776804622235
1,2,4,54.01172790777549
1,1,3,50.59540332523
1,0,4,50.589663381321415
1,0,4,49.933389249923636
1,1,4,49.26850934790616
1,4,1,50.279359719595334
1,1,1,50.03007105143251
1,1,4,53.76385604348328
1,2,1,51.1622028636981
1,0,0,349.04132206961054
1,4,3,44.89427864478428
1,0,3,50.73409652356486
1,4,2,54.97386374832035
1,3,3,49.423262505415494
1,3,1,38.98057754706702
1,4,3,48.1677189854442
1,1,1,54.15027387163843
1,0,1,53.77033451547045
1,2,0,43.94645393594423
1,3,4,51.330849487865144
1,2,3,56.75298120876955
1,1,3,59.69760857004587
1,4,1,49.03833132843247
1,2,2,47.10053298626929
1,1,1,55.54406944047684
1,1,3,47.136307259291115
1,2,4,53.00940701693551
1,0,1,58.72875668516384
1,3,0,46.230189274665726
1,3,2,51.69630379510026
1,1,2,40.91857092456589
1,3,2,52.351988851176095
1,1,2,41.819805659547576
1,0,1,52.59016041633283
1,4,2,51.536205686583926
1,4,4,48.1391869975198
1,4,2,58.920988192120966
1,0,4,58.89064356908595
1,4,4,53.62803266731024
1,4,1,47.265372107808055
1,2,1,44.42541797903099
1,0,2,43.99482117324818
1,4,3,49.53299312882588
1,2,1,47.52034902063786
1,4,3,48.92102272996547
1,1,1,36.825623076691194
1,4,3,46.29140416017522
1,2,4,47.47908177736284
1,1,0,40.39409060626363
1,0,1,47.60312856034082
1,0,0,283.8010768827011
1,0,1,46.84847580788905
1,4,3,45.67568122878604
1,2,0,42.36445251415091
1,0,4,56.03869704928251
1,2,0,56.7688058403224
1,0,0,330.52001773583163
1,3,0,51.25838267203163
1,1,2,44.07107545849982
1,4,1,43.62049227227453
1,1,3,49.33805690669052
1,1,0,50.038760162412665
1,3,3,44.20278491789518
1,2,0,50.86732142540025
1,1,2,45.78972109254458
1,3,3,49.43656366906104
1,2,4,47.696645424079236
1,3,4,44.15272976261423
1,2,4,61.332205584875226
1,3,2,52.196757751743775
1,1,3,54.33504009576369
1,1,3,46.81829657942219
1,3,3,55.06405280431101
1,1,1,52.67649646678064
1,3,1,56.490276978959585
1,3,4,48.3169137088602
1,4,2,53.7233648565444
1,0,1,50.35308202047906
1,1,3,52.66458298026406
1,3,3,57.88893781639675
1,0,4,46.04356891436837
1,3,3,37.86310655430189
1,1,0,49.5002392006351
1,3,1,52.20065626167063
1,2,1,48.938114237327085
1,2,4,45.940389505279
1,4,1,44.257200255055864
1,1,2,47.91149898480349
1,1,4,49.050903826359935
1,0,1,42.15424065493849
1,3,0,53.56194151401999
1,1,0,47.98332549009329
1,1,3,50.99629781796239
1,0,4,44.94601828923062
1,2,3,46.25640799909627
1,1,1,48.26263698826037
1,0,1,52.74511996680134
1,2,2,43.44136487844586
1,1,0,52.26499278246948
1,2,4,56.32493968383766
1,1,3,43.35852316311425
1,4,1,61.3474121664211
1,3,0,40.13698434076338
1,0,1,49.29126638364766
1,1,4,60.244552615219334
1,3,1,53.42402251260295
1,4,4,44.06792780728456
1,2,4,50.04766800538405
1,4,0,52.756755047087225
1,3,0,52.483616085166176
1,0,4,47.48889529965064
1,3,3,53.81804256956985
1,2,1,53.74674645838949
1,3,1,54.94371350992026
1,4,3,55.26730231060495
1,3,1,47.395762889715556
1,3,0,57.96536341738651
1,3,2,55.973149615937835
1,3,2,44.02952625713552
1,2,0,46.52943474310748
1,3,3,48.62329549864892
1,0,4,51.70923396839693
1,2,2,48.00366748438725
1,2,4,50.07217871396702
1,3,3,49.202751784039776
1,4,0,47.71805903933271
1,3,0,57.01396776173172
1,2,0,51.205719650700196
1,1,0,50.03623794208719
1,0,1,45.61732259859123
1,4,3,52.2807124695804
1,4,3,49.50988159975013
1,4,0,44.95704375002332
1,2,3,43.23336377150455
1,4,3,45.709430421831016
1,4,0,54.03098408618364
1,1,4,44.680263703047416
1,1,1,49.470911224081185
1,1,2,52.13808435459527
1,4,2,45.880198312648204
1,4,1,59.04492401541401
1,3,2,42.10068143560129
1,2,4,49.848893342031126
1,3,0,48.40301926272929
1,2,2,52.63899836397003
1,3,2,42.67069654700764
1,1,0,52.96962111736336
1,4,2,45.65186856285632
1,1,1,51.84178330263882
1,3,2,52.2552611600442
1,2,2,52.984281898972405
1,0,1,44.27171687702507
1,0,2,49.684529022070954
1,4,3,49.63745486727274
1,4,3,46.73906683995687
1,3,2,59.70355182563473
1,2,1,40.001499222566984
1,2,1,47.63328712720638
1,1,3,46.58900822488689
1,3,4,39.9660445676506
1,1,0,49.01545472679928
1,3,0,50.058905653162775
1,3,2,54.31701053338509
1,4,3,52.745215751776215
1,4,2,52.51813003193563
1,2,0,54.3885973921076
1,2,2,47.49501792547149
1,4,0,48.761576781301734
1,0,4,53.845998303393586
1,2,3,47.805208935430585
1,1,2,53.81308984007021
1,0,0,307.8691122056456
1,1,4,45.49890007268077
1,3,1,48.82090083556487
1,3,3,52.779470605918206
1,3,2,47.08220863904544
1,2,4,50.21241754030206
1,2,2,52.738373504439906
1,3,3,52.2489549888838
1,2,4,60.03101948447724
1,2,4,52.815246397377464
1,1,2,47.84882326389103
1,4,1,48.036225417306376
1,3,4,53.06390838272726
1,0,2,48.22529047321342
1,4,3,49.767042953989986
1,4,0,53.986200123006874
1,1,4,49.85400203555655
1,3,4,49.06346725039306
1,0,1,48.66690942064074
1,0,4,47.04554283910941
1,1,4,52.245303550295866
1,4,0,52.327680694740856
1,1,3,56.88522449604528
1,0,2,51.87209907259566
1,4,3,60.319727159062516
1,4,2,47.482455955411304
1,1,3,61.3202583308137
1,3,0,54.10019283827724
1,2,1,51.881123193819924
1,4,3,50.67493118739692
1,4,1,46.25702254446462
1,2,0,46.54016085045994
1,0,1,42.459274524727945
1,2,1,45.72461742854419
1,1,2,48.326610579834885
1,4,3,48.64780381907765
1,4,0,53.7242448532224
1,3,4,53.18412728051754
1,0,0,286.8787336740977
1,1,0,48.17379204751085
1,2,2,50.1333484623577
1,0,4,50.92851156499045
1,0,2,39.355487770516056
1,1,0,49.69399421523965
1,3,1,49.176444453825255
1,1,1,57.99144606389569
1,1,0,51.89194409309708
1,3,3,45.56015319015832
1,0,2,50.79841618034766
1,0,1,54.85104431301909
1,2,2,47.83861480765076
1,3,0,53.811496960591654
1,0,4,45.04369838843444
1,0,3,49.89695918285062
1,3,0,40.66207138596403
1,4,2,56.64865922723693
1,0,2,48.572174771163404
1,3,4,52.02731492382405
1,4,2,46.59539827132349
1,4,3,47.433064066517865
1,0,1,40.534644680807475
1,2,1,49.609129007406366
1,1,4,47.70436430245675
1,2,3,57.19153445346123
1,2,4,54.76866022296364
1,0,1,45.4506698287413
1,3,2,47.196912667053596
1,3,4,44.35469986720106
1,4,3,55.126978796873416
1,2,2,43.23827260163251
1,1,4,51.697682739097566
1,4,3,53.54823600732507
1,1,2,47.6625932797448
1,4,1,41.774381014785504
1,3,1,54.0537586143423
1,0,2,58.586927171670524
1,1,3,49.72315602308455
1,0,1,51.94467336611842
1,4,4,43.95659445334931
1,4,0,49.91198328004822
1,0,4,56.36390444223706
1,3,1,38.19074745114453
1,1,3,49.544488281615735
1,0,1,46.95036421127645
1,4,0,57.17559496387701
1,1,1,48.54152827386777
1,1,4,51.27313689696812
1,2,1,57.349784090397335
1,1,4,49.826036932736784
1,3,0,56.77157582212417
1,0,3,50.29134340210674
1,3,3,53.559951512521266
1,2,1,56.5208265849043
1,3,4,48.65897857029825
1,1,3,48.06417491220722
1,1,4,56.1666802055249
1,1,3,44.12069031020551
1,0,1,42.12844579891499
1,4,0,51.004192040114454
1,4,2,58.279247607621485
1,2,0,56.97704868234112
1,3,3,51.215993523048425
1,4,0,53.436756148063004
1,0,0,338.9164724951636
1,1,1,39.493869070677405
1,2,0,45.56287879988771
1,1,1,55.43431874701908
1,0,3,45.53344238384383
1,1,3,38.091194356234716
1,0,4,48.83897643432948
1,3,1,52.87245645225647
1,0,0,329.247582406785
1,3,1,60.49057386266725
1,3,4,44.928515200408526
1,3,2,48.637118496606625
1,1,1,55.70281651091151
1,1,1,48.405944943212596
1,1,2,41.552087307992196
1,2,1,45.45078867841407
1,2,2,45.00380014621882
1,4,1,51.48537112257274
1,2,2,52.36960624089467
1,1,1,48.02686935411084
1,2,2,54.82874016176781
1,2,3,50.857161036764836
1,2,4,47.63710250193029
1,4,3,50.396603108314075
1,3,3,43.94523110443705
1,1,3,45.14250539655988
1,1,3,42.548451188969175
1,4,2,52.74058511050032
1,0,3,43.3628924798751
1,3,4,50.51683218785578
1,4,1,51.620464114425545
1,1,2,49.5361792760613
1,2,0,46.070157874701174
1,4,2,47.949669951162804
1,0,1,50.674921347005935
1,4,0,46.93848571444491
1,0,4,47.58905494146286
1,4,2,49.9431824789734
1,0,1,46.847294576725176
1,4,2,46.7762357411724
1,0,4,54.79405667148718
1,0,4,60.42871216142091
1,4,4,58.180959889944575
1,1,4,49.595344984415284
1,4,3,52.08777851968942
1,1,2,52.78823769880439
1,0,4,55.773976387910665
1,4,4,45.455910641485644
1,0,0,329.11942068558653
1,1,2,46.50316653152602
1,4,1,54.19217049619372
1,4,4,49.971642152261005
1,4,1,50.48157275335197
1,3,0,39.79679038179687
1,1,4,47.15033120052091
1,0,2,51.05461358102842
1,0,2,50.87931860475087
1,4,4,49.43361025974894
1,2,4,49.30568014986892
1,2,2,47.16268293087245
1,3,4,44.53612892476665
1,0,4,52.33241838566896
1,4,4,56.726829798125316
1,3,3,54.82149211952253
1,4,2,50.86769564235969
1,0,0,319.3386016398177
1,2,1,40.81355341130501
1,1,1,50.4948876371217
1,1,3,44.702128185063465
1,4,4,41.25774638151782
1,3,2,56.92187487678734
1,1,2,50.04177271378127
1,3,0,51.655572304397666
1,0,3,48.83489860639118
1,4,4,47.829027656266184
1,3,1,48.01538600875826
1,4,4,46.10409574725101
1,1,1,55.79343649467227
1,2,3,46.064628147513254
1,0,3,43.39234801982291
1,1,3,52.648947541402144
1,4,0,47.47870714546969
1,3,0,41.99301041724036
1,4,4,53.217051638978646
1,3,0,44.44655563785895
1,4,0,55.161656749286024
1,0,2,50.126616760875294
1,2,4,47.33694013031926
1,3,2,46.454249258821726
1,1,1,55.573040354083226
1,2,2,51.6230537238717
1,0,0,324.49897572820566
1,3,3,50.53075384297571
1,4,0,54.984004671986725
1,4,4,42.14999066968133
1,2,0,54.555660480538485
1,4,3,49.059917640157146
1,2,3,50.360093840548615
1,2,4,49.13866299384758
1,1,0,43.52179836404223
1,1,0,50.81161671534499
1,1,2,54.76668802524025
1,4,1,54.22671650343567
1,3,1,55.12351237578512
1,3,1,54.157081662990805
1,1,0,51.08457666524195
1,1,2,44.197216646818035
1,3,2,53.10132530510416
1,1,1,53.96143699121227
1,2,0,44.27819947331439
1,0,1,49.222264911928406
1,2,3,51.02746728969845
1,3,2,49.65155852356846
1,1,4,57.83624908614729
1,0,2,46.80374050824074
1,1,2,53.002306436377864
1,2,1,51.4044082159748
1,1,0,54.84881714241177
1,2,1,56.99702435612015
1,0,1,45.3150678578099
1,4,0,44.70075295831239
1,4,1,53.45781527670085
1,0,4,50.12864850684974
1,1,2,52.8366498563228
1,4,4,40.18881147358606
1,2,0,46.162144427230004
1,4,0,51.81274074406055
1,2,3,53.99747002311182
1,0,1,49.73965233914189
1,4,1,50.34409437283532
1,0,3,53.69513267407336
1,3,3,51.305333344262564
1,0,1,42.017307959092165
1,4,1,51.729149516743675
1,2,1,46.239347024096524
1,0,2,43.39552430330537
1,4,0,52.56681728788176
1,1,2,53.384621772001296
1,2,4,54.20738866543608
1,1,2,58.935435638830334
1,1,4,52.508400362345945
1,3,2,53.13994423548897
1,0,1,49.87041493069821
1,1,2,50.429269703009886
1,2,2,49.42527240294926
1,1,4,45.040625845800434
1,3,2,56.98334404128772
1,4,4,52.65960190348696
1,2,4,50.43625575935734
1,2,3,56.119010810757445
1,4,0,46.771277702356784
1,3,2,53.0744053041522
1,3,1,48.52807557639104
1,0,3,46.16182667417541
1,2,4,40.021021767305164
1,0,0,333.2547690316393
1,1,2,47.858511125552965
1,0,4,48.16542873643846
1,0,3,48.83250371486125
1,4,3,49.093473352895
1,0,1,61.92186779093622
1,1,2,50.13740699305502
1,0,0,296.54670148097864
1,3,1,50.07475673888501
1,0,2,48.67541820718258
1,4,1,51.01112303346993
1,4,2,48.076341480972644
1,4,3,44.21192320442038
1,0,4,58.23933859048342
1,1,0,52.910373541488816
1,2,1,48.96043981000633
1,4,3,49.297709711833086
1,0,1,54.87533397882321
1,2,1,46.67160120249724
1,3,1,44.74224629066325
1,3,3,47.40929834827303
1,4,2,49.63824295066275
1,4,0,54.62346823653298
1,3,1,55.27925872220696
1,4,1,48.69104559541845
1,3,4,50.05003942608155
1,0,4,57.192270137974944
1,2,4,42.39683073125631
1,0,0,297.08805326256527
1,3,4,46.08485046074608
1,0,0,249.28660591585765
1,3,0,54.293664957004324
1,0,4,50.15118086986997
1,2,2,53.66263293441041
1,3,2,53.38188154048839
1,4,2,45.164978727787485
1,4,2,52.71833254268427
1,4,2,49.53551682169579
1,3,1,51.36427398064202
1,4,2,53.73825568646619
1,1,2,54.09142316560401
1,2,1,50.200751169493145
1,1,2,50.351803792363306
1,3,3,53.550373728488
1,3,4,44.095294322286676
1,2,0,50.762839605133614
1,0,4,42.8197044168074
1,2,1,45.318547986001356
1,1,3,53.256431690392674
1,1,1,62.77991050270049
1,1,4,47.55083152157196
1,1,1,47.214760417753176
1,0,3,51.54112206231987
1,3,4,49.36599403371359
1,3,2,49.154866698975546
1,2,4,55.53951565789899
1,3,3,52.78885540522814
1,3,4,56.039645715882244
1,3,4,51.52879491063528
1,0,2,57.352300198872975
1,0,0,339.67567405170837
1,3,3,47.81376499323723
1,1,4,49.080603858805766
1,3,1,52.05166299935849
1,2,3,49.960037441841706
1,4,1,42.82454606527799
1,2,0,65.02531393788645
1,4,3,59.72012482423443
1,0,1,47.34576027975773
1,0,3,53.835031343488474
1,3,2,49.152344597036944
1,4,0,47.53129974986549
1,0,1,44.96731760603441
1,0,0,276.76063634596585
1,3,0,51.08228724679762
1,0,2,60.2837506444758
1,4,1,55.19295875777389
1,2,3,45.41356972639772
1,0,2,50.680339444742934
1,1,3,42.620851884210296
1,0,1,51.05458511283695
1,2,0,46.85803303808088
1,3,3,52.30971647339411
1,3,2,56.1980443464629
1,2,0,43.54944945931222
1,3,1,47.60602564301193
1,0,2,49.758940352603275
1,4,0,43.131326945542746
1,0,0,233.36394797932638
1,4,4,49.01471412092015
1,1,1,44.05772290678294
1,2,4,48.076247454392266
1,2,0,47.97037632467786
1,0,2,45.79314007554942
1,3,3,48.82684385256119
1,2,4,47.37478764016396
1,4,3,45.601143284266776
1,3,4,38.781656914226865
1,4,2,49.39777320211656
1,2,0,45.47627640424462
1,4,3,50.81168250204475
1,1,3,49.375333233373574
1,4,3,47.697707066634734
1,0,3,49.09692285179114
1,1,0,42.090773385819084
1,0,3,53.782038707197415
1,4,0,48.236635002223366
1,3,0,47.49436467360323
1,0,0,334.0830524121978
1,3,4,51.16411859818475
1,1,3,45.90497447615791
1,4,3,45.62783958555642
1,3,4,41.66134853529314
1,0,0,259.9599633373866
1,2,2,56.914727150393745
1,1,3,49.33511041534618
1,1,3,53.1981542971827
1,3,2,41.7375573719277
1,1,1,54.31837234917154
1,4,3,46.65257728630266
1,1,0,54.32583180014504
1,4,3,45.08254011480658
1,1,2,54.94159992283811
1,4,0,43.69167557157167
1,0,4,51.06841466121594
1,0,0,314.27280659518794
1,1,4,47.2116895142556
1,1,4,39.4004681486973
1,1,1,36.97437460261501
1,4,4,54.01075286808865
1,2,0,51.04615317474176
1,1,4,54.32396363526623
1,1,2,44.68263931931795
1,3,4,41.14169777664104
1,1,4,50.87466675518958
1,2,1,43.47604111480029
1,0,3,54.29267870433795
1,3,4,49.67324603602924
1,3,0,54.057265375449816
1,3,1,45.98695334344662
1,0,2,48.82577137415834
1,4,3,49.01387410147367
1,4,0,49.134354080719326
1,0,2,45.11844207221932
1,3,1,47.787111248553195
1,2,2,50.938024368161244
1,0,3,51.19509083620796
1,3,4,52.747780457127185
1,3,3,47.78475849242555
1,1,3,52.59557140679959
1,0,2,51.656606541058906
1,4,0,48.63365362312238
1,3,3,49.34733297694353
1,4,2,48.2238507869492
1,4,2,43.78822863169394
1,1,4,47.9226552005659
1,1,1,47.40399540965758
1,0,4,44.92655761998192
1,0,2,50.436316015507956
1,3,4,55.06641468977269
1,2,4,53.67757220753736
1,3,3,45.68670887319033
1,4,4,45.4820810698247
1,0,2,49.170449747619585
1,0,3,47.84776999047529
1,0,3,54.35500736471372
1,0,1,51.046724609403825
1,2,4,58.78899106105251
1,3,0,42.752064796279356
1,0,1,51.694756474271635
1,2,3,51.63884901560471
1,1,0,43.08335543964521
1,2,0,44.84510450666478
1,0,1,52.969017256542934
1,0,0,270.9689528195995
1,2,4,46.24682473591068
1,0,1,52.9324800681943
1,0,3,53.40930181520637
1,2,2,54.595385007836214
1,3,4,45.02846586838513
1,4,3,53.780110159195175
1,3,1,48.58846195464519
1,2,4,52.30984532630488
1,0,0,286.1081219014074
1,3,0,41.551638747098295
1,2,4,61.484208558420264
1,2,4,50.93151959149241
1,1,1,47.66443779052141
1,0,2,41.41766133753191
1,1,0,49.6797885950747
1,4,2,45.14310250762442
1,2,4,54.5151104111326
1,2,4,44.84060341586074
1,0,4,53.51138722471912
1,1,1,37.031305928847715
1,1,3,54.67378017963888
1,0,4,49.79644425632817
1,1,1,49.57852501000832
1,0,2,60.92852810577908
1,1,3,54.06146045238991
1,0,3,49.20112278365327
1,4,2,43.601440300650594
1,0,2,37.33949719370557
1,0,0,302.085574157195
1,1,4,48.15931158106279
1,1,4,57.33564413803503
1,0,2,36.96807273187638
1,0,2,50.70659270971339
1,1,4,55.636456055326306
1,2,4,48.428330497973576
1,3,2,51.48513775828323
1,4,3,45.002493463928424
1,0,2,51.9202097286214
1,1,4,45.729436570360946
1,3,1,50.63146923026629
1,0,1,54.43722387430021
1,1,1,66.60800583323856
1,1,1,49.78261680447262
1,2,3,48.79880182644979
1,0,3,41.33251969501987
1,3,2,44.03872997401091
1,4,4,50.19781602803688
1,2,4,51.56165906932942
1,4,4,57.57841442168019
1,0,0,340.16816100732166
1,3,2,52.041683538664365
1,3,4,48.98847378923747
1,3,3,57.76127086966874
1,1,3,47.59882826616862
1,3,2,58.48425206151635
1,1,3,57.22804172657606
1,3,3,51.111023243765985
1,4,4,43.182416554133404
1,4,1,52.26198292607718
1,3,1,49.25656989100894
1,3,4,43.093471590557
1,1,0,51.46308188037347
1,1,1,42.59246539337891
1,1,3,50.23000218575221
1,0,3,50.342757854916194
1,1,1,54.32875861914335
1,1,3,47.53689461126726
1,0,3,51.80816967035113
1,3,0,51.19214264996965
1,2,4,47.468729977865486
1,0,3,54.89657956383954
1,1,3,48.44654488934845
1,0,4,57.054229919013764
1,4,2,57.310262443815624
1,4,2,51.245426251081064
1,3,1,56.83938949469672
1,1,2,46.50937472038366
1,4,2,55.02107424094926
1,0,3,54.989558567917655
1,1,1,52.00681694473078
1,3,0,47.352643250311175
1,1,3,45.19760886821568
1,1,2,53.80838285268434
1,0,1,55.43395515460506
1,1,0,62.225582526263324
1,0,3,52.50488395730573
1,0,3,52.97052881858221
1,1,4,60.784116932891834
1,3,3,48.567832726612004
1,3,3,46.3982590319697
1,2,1,51.10097995706434
1,4,3,50.10596839103963
1,1,3,51.24978090051498
1,1,3,47.043150452434105
1,0,4,52.10388297023026
1,3,1,52.574665978026985
1,1,0,38.66253777527053
1,3,2,43.414525298473926
1,2,4,50.40324247767947
